trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",25,7,23.435272660533354,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",30,8,-30.944915615308425,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",20,13,8.08218961003118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",25,11,20.905261329336394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",20,0,-3.6391175578748056,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",20,0,-14.221976223240654,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
638,False,"{'a': 0.002, 'e': 0.27971053895169634}",25,14,-8.64668366419713,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",30,23,12.159297591173122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",25,0,-73.99725582751744,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,13,11.628082020599026,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",25,1,33.62528313900997,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",30,17,25.14147653849728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",25,17,5.86557780910679,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",20,1,7.465209583528118,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",30,6,-5.192330941056714,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",25,4,-46.56130748195444,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,12,14.584048974220646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",25,14,12.849273868488446,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",35,0,-61.2926167356459,"{0: 30, 1: 1, 2: 2, 3: 0, 4: 2}",0
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",20,10,12.748625978299945,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",25,6,-21.099351285138408,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",25,17,15.769145192988901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",30,3,4.814711196276603,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",25,12,19.130375970649354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",20,0,-23.766309146262895,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,9,18.563732672012428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",25,18,3.651855928925823,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,6,6.935672811697139,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",20,11,2.5505276069734455,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",20,13,-12.104993708006493,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,8,-15.261114547252356,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",25,14,20.045463551594413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",20,9,19.34282148805114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",20,7,13.612260471009124,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",30,18,-4.862708174607446,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,0,10.28030375419102,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",30,0,6.170788550067195,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",20,15,-2.389189448907991,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",25,16,-0.9124099920580162,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.261845668580326}",20,0,17.07645658881169,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,8,-7.839186583797106,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",30,9,-29.59631565230237,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",25,10,23.071328084063108,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",25,5,36.157390597007584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,10,16.63886057249465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",20,8,18.790276018612563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",25,17,-27.15032171484624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",25,2,-7.657038434795167,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",20,5,-24.099717416508064,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,10,-2.724993586000779,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",20,12,12.371284723606864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",30,0,-8.178707322685469,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",20,10,19.338063444614676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",20,6,13.86108418807991,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",30,10,-7.372920191854505,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",20,15,7.025324898881446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",30,19,-20.166230305285236,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",20,0,16.303822098114427,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",25,0,-13.397190397854288,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",30,11,25.821326392458314,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",25,18,15.487031102208672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",20,15,12.850252154009109,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",20,0,26.87749373213767,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",20,0,-57.730949296127235,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",20,10,-2.1891175566024668,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,10,2.6761391973323994,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",20,13,11.471088323071648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,6,-36.75383967052705,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",20,11,16.840072883039426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",25,17,-19.79091555500874,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",25,18,5.304380630900375,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",25,0,-0.2978941343861077,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",30,0,21.956609593311306,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",25,11,23.45448332499823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",25,16,15.771960879983535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",20,9,-5.321106183303282,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",25,0,-24.18472218041463,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",30,0,32.6597540084505,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,0,-73.76214786216163,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",30,20,22.704426072221047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,14,-41.56971732914963,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,5,7.180564925707802,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,15,1.0084773625283971,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",25,3,6.1713561685734994,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,0,7.674131133172917,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",25,16,6.0537306195835825,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,3,-12.328547539716187,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",25,0,-2.5970449823746984,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,0,-0.6066094107427817,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",30,0,-7.637332388946069,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",25,0,-71.62403942338963,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,15,6.617522000399866,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",35,24,19.89688296606638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,0,11.071861332728137,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,0,29.269082221538287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,0,-69.03036047663011,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,3,-0.873771089176278,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",25,15,6.470457365215669,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,0,-17.04421753824724,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,14,5.8911092292810565,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,0,-41.39559402298339,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",30,16,2.304708172595342,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,3,9.31895227285201,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,3,-18.898579360699472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",30,17,0.2466342783616975,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,2,-24.184226302207822,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,8,19.139744604941633,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",35,22,-15.620436258322652,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,9,-2.307084541294618,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,1,11.536646724730014,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,0,36.71116263085589,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,0,-26.487672841352406,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,5,16.849152610449426,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,0,1.7562197122307943,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",30,15,28.24761258445413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,11,13.353387427031956,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,4,34.02459339203285,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",25,0,27.97714995945611,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,0,30.482472951826,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,1,19.33706849507174,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,11,13.364808670201715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,15,10.285282776992204,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",20,16,7.06418429521823,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,2,-55.350503834756985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,12,10.254720830369358,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",30,13,-3.855782605571304,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,14,12.01140792133293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,7,0.33963858229668387,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,14,16.65722891192168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",30,15,6.971467322241858,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,2,23.50085182313117,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,0,-14.596825599136077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,5,30.46451490107979,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",25,14,-0.474320437092117,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,0,-7.201745816194167,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,0,-61.15080752288102,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",35,15,26.815862846569853,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",25,7,-88.33659787376382,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,14,-0.3275210482764441,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",20,2,10.542338453725641,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,4,21.450501077985006,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,9,28.39340022110941,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,13,12.416686075293919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",30,11,-23.96706937297813,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,11,13.371359199803479,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,8,8.916274066369414,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,8,15.809045028581698,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,12,19.608377828635366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,17,0.4658258498854173,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,0,-48.80489507313979,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,0,19.838741738938776,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,8,1.178628402657065,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,17,15.68234434720167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",20,10,17.52446612251953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,9,15.218328086683776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,7,-1.360088343265984,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,14,12.31176491310593,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,11,12.660387219241066,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",25,15,18.329250308650035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,8,18.995260951025017,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",25,4,-11.7020898653822,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,3,-9.87950698958609,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,13,24.71887785557341,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",30,8,42.82579113131191,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,6,9.868026319116963,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,13,12.453923461002244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",30,0,-27.07951297695657,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,-1.7162081210187679,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,0,27.019972394294218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",30,1,33.76953707753949,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,0,-11.000094889847311,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",30,14,18.089440557477744,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,0,-26.3087863701351,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,0,-36.35169256847409,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,14,12.45955636821288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,0,8.510998998284984,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,6,13.484804588470327,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,20,8.873630203013777,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,8,-44.632029048568135,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,0,-58.51251896440217,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,12,17.286606743673786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,0,16.476629013125333,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",30,24,10.523927295265105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,8,-21.122312814310302,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,14,8.054128892317973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
